PrivacyPrefID,UserID,OptInMarketing,OptInDataSharing
PRV4958,USR1399,False,True
PRV4959,USR6143,True,False
PRV4960,USR6241,False,False
PRV4961,USR3835,False,True
PRV4962,USR7067,False,True
PRV4963,USR6755,False,True
PRV4964,USR1116,False,False
PRV4965,USR7433,False,True
PRV4966,USR9653,False,False
PRV4967,USR6770,True,True
PRV4968,USR7873,False,True
PRV4969,USR3279,True,False
PRV4970,USR6892,False,True
PRV4971,USR8863,True,False
PRV4972,USR2749,False,True
PRV4973,USR7896,False,False
PRV4974,USR9289,False,False
PRV4975,USR524,False,True
PRV4976,USR3446,True,False
PRV4977,USR3150,True,False
PRV4978,USR9811,False,False
PRV4979,USR5547,False,True
PRV4980,USR2449,True,True
PRV4981,USR7437,False,False
PRV4982,USR4867,True,False
PRV4983,USR6230,False,False
PRV4984,USR8416,True,True
PRV4985,USR4533,False,True
PRV4986,USR7995,False,True
PRV4987,USR8702,False,True
PRV4988,USR5930,True,False
PRV4989,USR7048,False,False
PRV4990,USR1179,False,True
PRV4991,USR2959,True,False
PRV4992,USR559,False,True
PRV4993,USR7029,False,True
PRV4994,USR9792,False,True
PRV4995,USR4648,True,False
PRV4996,USR3302,True,False
PRV4997,USR8941,False,False
PRV4998,USR9095,True,False
PRV4999,USR5022,True,False
PRV5000,USR4093,True,True
PRV5001,USR6666,False,True
PRV5002,USR34,True,True
PRV5003,USR4974,True,True
PRV5004,USR7178,True,False
PRV5005,USR1346,True,True
PRV5006,USR8334,False,False
PRV5007,USR6530,True,True
PRV5008,USR7294,False,False
PRV5009,USR8892,False,True
PRV5010,USR5547,True,False
PRV5011,USR7933,False,True
PRV5012,USR2571,False,False
PRV5013,USR2030,False,True
PRV5014,USR9537,False,False
PRV5015,USR8965,True,True
PRV5016,USR4309,True,True
PRV5017,USR2391,True,True
PRV5018,USR5291,False,False
PRV5019,USR429,True,False
PRV5020,USR5600,True,True
PRV5021,USR2783,True,True
PRV5022,USR4871,True,True
PRV5023,USR6954,True,False
PRV5024,USR3857,True,True
PRV5025,USR730,True,True
PRV5026,USR7572,True,False
PRV5027,USR4012,True,False
PRV5028,USR8242,False,True
PRV5029,USR1083,False,True
PRV5030,USR9421,False,True
PRV5031,USR5847,False,False
PRV5032,USR305,False,False
PRV5033,USR1361,False,False
PRV5034,USR259,True,False
PRV5035,USR9571,True,False
PRV5036,USR664,False,True
PRV5037,USR3374,True,True
PRV5038,USR4709,False,False
PRV5039,USR2734,False,True
PRV5040,USR3272,False,True
PRV5041,USR7377,True,True
PRV5042,USR8379,False,False
PRV5043,USR2154,True,True
PRV5044,USR4173,True,True
PRV5045,USR1802,False,False
PRV5046,USR1203,True,True
PRV5047,USR9441,True,True
PRV5048,USR8261,True,True
PRV5049,USR635,False,True
PRV5050,USR6922,True,False
PRV5051,USR4882,True,False
PRV5052,USR7006,True,False
PRV5053,USR1503,False,False
PRV5054,USR4737,False,False
PRV5055,USR661,True,False
PRV5056,USR5728,False,False
PRV5057,USR409,True,False
PRV5058,USR3466,False,True
PRV5059,USR6024,True,True
PRV5060,USR2086,False,False
PRV5061,USR2925,True,False
PRV5062,USR5515,True,True
PRV5063,USR8262,False,True
PRV5064,USR4945,False,True
PRV5065,USR3362,True,False
PRV5066,USR3640,True,False
PRV5067,USR5547,False,True
PRV5068,USR9723,True,True
PRV5069,USR7068,True,False
PRV5070,USR3590,True,False
PRV5071,USR8479,False,False
PRV5072,USR1030,True,True
PRV5073,USR9326,True,False
PRV5074,USR1820,False,True
PRV5075,USR5336,True,False
PRV5076,USR3090,False,True
PRV5077,USR4245,False,True
PRV5078,USR4434,True,False
PRV5079,USR9221,False,False
PRV5080,USR9128,False,True
PRV5081,USR5306,False,False
PRV5082,USR1061,True,True
PRV5083,USR669,False,False
PRV5084,USR5714,False,False
PRV5085,USR10,True,False
PRV5086,USR8691,False,False
PRV5087,USR7445,True,True
PRV5088,USR5112,True,False
PRV5089,USR3261,False,True
PRV5090,USR1181,False,True
PRV5091,USR9230,True,False
PRV5092,USR3193,True,False
PRV5093,USR4158,False,True
PRV5094,USR1966,False,False
PRV5095,USR4874,False,True
PRV5096,USR189,False,True
PRV5097,USR5683,True,True
PRV5098,USR1193,True,True
PRV5099,USR5089,True,False
PRV5100,USR6396,True,True
PRV5101,USR9597,False,True
PRV5102,USR117,True,True
PRV5103,USR2268,False,False
PRV5104,USR7430,False,False
PRV5105,USR7748,False,False
PRV5106,USR4500,False,True
PRV5107,USR1890,True,True
PRV5108,USR511,False,False
PRV5109,USR4294,True,False
PRV5110,USR9798,True,True
PRV5111,USR4299,False,False
PRV5112,USR7180,True,False
PRV5113,USR6331,False,True
PRV5114,USR6074,False,True
PRV5115,USR1367,True,False
PRV5116,USR6428,True,False
PRV5117,USR1933,True,True
PRV5118,USR7969,True,False
PRV5119,USR41,False,True
PRV5120,USR8477,True,False
PRV5121,USR1863,False,False
PRV5122,USR2778,False,True
PRV5123,USR2381,False,False
PRV5124,USR4411,False,False
PRV5125,USR5601,True,True
PRV5126,USR2289,True,False
PRV5127,USR2882,True,True
PRV5128,USR1652,True,True
PRV5129,USR1578,False,True
PRV5130,USR8354,False,False
PRV5131,USR1812,False,True
PRV5132,USR3441,True,True
PRV5133,USR706,True,True
PRV5134,USR9648,True,False
PRV5135,USR477,True,True
PRV5136,USR1707,False,True
PRV5137,USR1829,False,False
PRV5138,USR6728,False,True
PRV5139,USR2430,False,True
PRV5140,USR7651,True,False
PRV5141,USR9339,True,True
PRV5142,USR5977,True,False
PRV5143,USR7763,True,False
PRV5144,USR976,True,False
PRV5145,USR7812,True,False
PRV5146,USR1423,True,False
PRV5147,USR5497,False,True
PRV5148,USR8615,False,False
PRV5149,USR2946,False,True
PRV5150,USR7179,True,True
PRV5151,USR7265,False,True
PRV5152,USR9565,False,True
PRV5153,USR3180,True,True
PRV5154,USR5536,True,True
PRV5155,USR8735,False,False
PRV5156,USR6889,True,True
PRV5157,USR3342,False,True
PRV5158,USR5385,True,True
PRV5159,USR1344,True,True
PRV5160,USR2612,True,False
PRV5161,USR81,False,False
PRV5162,USR1002,False,True
PRV5163,USR6404,False,True
PRV5164,USR4760,True,True
PRV5165,USR2615,True,False
PRV5166,USR960,True,True
PRV5167,USR9742,True,False
PRV5168,USR8655,True,False
PRV5169,USR5567,False,True
PRV5170,USR6056,False,True
PRV5171,USR29,False,True
PRV5172,USR1710,True,True
PRV5173,USR6013,False,False
PRV5174,USR1012,False,False
PRV5175,USR207,True,True
PRV5176,USR809,True,True
PRV5177,USR8530,True,False
PRV5178,USR7541,False,False
PRV5179,USR1469,False,True
PRV5180,USR6848,True,False
PRV5181,USR2898,False,True
PRV5182,USR1786,False,True
PRV5183,USR1300,True,True
PRV5184,USR3780,True,True
PRV5185,USR453,False,True
PRV5186,USR9582,False,True
PRV5187,USR6055,False,False
PRV5188,USR5335,True,False
PRV5189,USR6112,True,False
PRV5190,USR6796,True,False
PRV5191,USR4558,False,False
PRV5192,USR8249,True,True
PRV5193,USR1785,False,False
PRV5194,USR9119,False,True
PRV5195,USR5367,False,False
PRV5196,USR174,False,False
PRV5197,USR1240,True,True
PRV5198,USR6506,False,False
PRV5199,USR3701,True,True
PRV5200,USR9211,False,False
PRV5201,USR1639,False,False
PRV5202,USR954,False,True
PRV5203,USR2594,True,True
PRV5204,USR1727,True,False
PRV5205,USR6986,True,False
PRV5206,USR2299,False,False
PRV5207,USR9156,True,False
PRV5208,USR9257,True,True
PRV5209,USR600,True,False
PRV5210,USR8226,True,False
PRV5211,USR3360,False,False
PRV5212,USR9700,True,True
PRV5213,USR8277,False,True
PRV5214,USR9469,True,False
PRV5215,USR6543,False,False
PRV5216,USR2566,True,True
PRV5217,USR3003,False,True
PRV5218,USR5414,False,False
PRV5219,USR9559,False,True
PRV5220,USR3346,True,False
PRV5221,USR830,True,True
PRV5222,USR5487,True,True
PRV5223,USR6324,True,False
PRV5224,USR2992,True,True
PRV5225,USR3129,False,True
PRV5226,USR5366,False,False
PRV5227,USR4444,False,True
PRV5228,USR2649,False,True
PRV5229,USR7327,False,False
PRV5230,USR5065,False,False
PRV5231,USR1889,True,False
PRV5232,USR2286,False,False
PRV5233,USR6554,True,True
PRV5234,USR4308,True,False
PRV5235,USR6606,True,True
PRV5236,USR613,False,False
PRV5237,USR7190,False,True
PRV5238,USR3857,True,True
PRV5239,USR6107,True,False
PRV5240,USR4205,True,False
PRV5241,USR7537,True,False
PRV5242,USR8738,False,True
PRV5243,USR5937,False,True
PRV5244,USR9601,True,False
PRV5245,USR9130,True,False
PRV5246,USR6655,True,True
PRV5247,USR2496,True,True
PRV5248,USR4351,False,False
PRV5249,USR87,True,True
PRV5250,USR9903,True,True
PRV5251,USR5726,False,True
PRV5252,USR3323,False,True
PRV5253,USR5666,True,False
PRV5254,USR12,False,False
PRV5255,USR9620,True,False
PRV5256,USR4436,True,False
PRV5257,USR1953,True,True
PRV5258,USR4596,False,True
PRV5259,USR3163,False,False
PRV5260,USR2830,True,True
PRV5261,USR7025,False,True
PRV5262,USR5296,True,False
PRV5263,USR2660,False,True
PRV5264,USR7376,False,True
PRV5265,USR7613,False,True
PRV5266,USR1981,False,False
PRV5267,USR8161,False,True
PRV5268,USR5648,True,False
PRV5269,USR2399,True,True
PRV5270,USR138,False,False
PRV5271,USR7373,False,False
PRV5272,USR8860,False,True
PRV5273,USR2302,False,True
PRV5274,USR2983,False,False
PRV5275,USR1745,False,True
PRV5276,USR8033,True,False
PRV5277,USR2410,True,False
PRV5278,USR6377,False,True
PRV5279,USR4055,False,False
PRV5280,USR491,False,False
PRV5281,USR8022,False,False
PRV5282,USR5728,True,True
PRV5283,USR1495,False,True
PRV5284,USR2895,True,False
PRV5285,USR3103,True,False
PRV5286,USR2040,True,True
PRV5287,USR718,False,True
PRV5288,USR388,True,True
PRV5289,USR6066,True,False
PRV5290,USR3545,True,True
PRV5291,USR4683,True,True
PRV5292,USR4838,False,True
PRV5293,USR3214,False,True
PRV5294,USR310,False,True
PRV5295,USR8292,False,False
PRV5296,USR5818,True,False
PRV5297,USR7357,True,False
PRV5298,USR6449,True,False
PRV5299,USR3237,False,True
PRV5300,USR2444,False,True
PRV5301,USR1604,False,False
PRV5302,USR8886,True,False
PRV5303,USR7060,False,True
PRV5304,USR3426,True,True
PRV5305,USR6302,True,False
PRV5306,USR5970,True,False
PRV5307,USR2476,True,False
PRV5308,USR7426,True,True
PRV5309,USR4869,False,True
PRV5310,USR4695,False,False
PRV5311,USR5896,True,True
PRV5312,USR6124,False,True
PRV5313,USR735,False,False
PRV5314,USR2403,False,False
PRV5315,USR2312,True,False
PRV5316,USR5604,False,False
PRV5317,USR4343,True,True
PRV5318,USR9948,True,False
PRV5319,USR3711,False,False
PRV5320,USR5878,False,True
PRV5321,USR1155,False,False
PRV5322,USR7787,False,False
PRV5323,USR2546,False,True
PRV5324,USR4627,False,True
PRV5325,USR3782,True,False
PRV5326,USR8178,True,True
PRV5327,USR8068,True,True
PRV5328,USR3460,True,False
PRV5329,USR4440,True,False
PRV5330,USR4919,False,False
PRV5331,USR145,False,False
PRV5332,USR1300,False,False
PRV5333,USR1889,True,False
PRV5334,USR2291,True,True
PRV5335,USR301,False,True
PRV5336,USR6688,False,True
PRV5337,USR6503,False,False
PRV5338,USR1890,False,True
PRV5339,USR4284,True,True
PRV5340,USR6802,False,False
PRV5341,USR4904,False,False
PRV5342,USR8338,False,True
PRV5343,USR2512,False,True
PRV5344,USR68,False,False
PRV5345,USR5524,False,False
PRV5346,USR6879,False,False
PRV5347,USR8775,True,True
PRV5348,USR51,False,False
PRV5349,USR4379,True,False
PRV5350,USR7345,False,False
PRV5351,USR5662,False,False
PRV5352,USR1695,False,False
PRV5353,USR9435,True,False
PRV5354,USR3210,False,True
PRV5355,USR8031,True,False
PRV5356,USR4010,False,True
PRV5357,USR7543,False,True
PRV5358,USR7807,True,False
PRV5359,USR2868,True,False
PRV5360,USR8980,False,False
PRV5361,USR7550,True,False
PRV5362,USR4731,True,False
PRV5363,USR2850,True,False
PRV5364,USR7600,True,True
PRV5365,USR9639,False,False
PRV5366,USR2353,True,False
PRV5367,USR9345,False,True
PRV5368,USR3632,False,True
PRV5369,USR3736,True,False
PRV5370,USR2615,True,False
PRV5371,USR7480,False,False
PRV5372,USR1888,True,True
PRV5373,USR2900,False,False
PRV5374,USR3713,True,True
PRV5375,USR6372,False,True
PRV5376,USR8602,True,True
PRV5377,USR6929,False,False
PRV5378,USR6454,True,True
PRV5379,USR8373,True,False
PRV5380,USR3691,True,True
PRV5381,USR147,True,True
PRV5382,USR8435,False,False
PRV5383,USR5174,True,False
PRV5384,USR8163,True,False
PRV5385,USR529,False,False
PRV5386,USR3780,False,True
PRV5387,USR3998,True,False
PRV5388,USR5261,False,True
PRV5389,USR7611,False,True
PRV5390,USR276,True,False
PRV5391,USR3651,True,True
PRV5392,USR4569,False,True
PRV5393,USR1480,False,False
PRV5394,USR9539,False,True
PRV5395,USR2566,True,False
PRV5396,USR1408,True,True
PRV5397,USR4603,False,False
PRV5398,USR8175,False,True
PRV5399,USR9232,False,True
PRV5400,USR8281,True,True
PRV5401,USR1315,True,False
PRV5402,USR8714,True,False
PRV5403,USR7301,False,True
PRV5404,USR7349,True,True
PRV5405,USR6943,True,True
PRV5406,USR4998,True,False
PRV5407,USR10000,False,True
PRV5408,USR6226,True,True
PRV5409,USR248,True,False
PRV5410,USR6952,True,False
PRV5411,USR4105,False,False
PRV5412,USR1518,True,False
PRV5413,USR5421,True,False
PRV5414,USR5226,True,False
PRV5415,USR8408,False,False
PRV5416,USR9204,False,False
PRV5417,USR1971,True,False
PRV5418,USR4081,False,False
PRV5419,USR1937,False,True
PRV5420,USR1428,False,True
PRV5421,USR9600,False,True
PRV5422,USR5655,True,True
PRV5423,USR2850,False,True
PRV5424,USR3723,True,False
PRV5425,USR7029,False,False
PRV5426,USR3330,False,False
PRV5427,USR9638,False,False
PRV5428,USR3863,False,True
PRV5429,USR2049,True,True
PRV5430,USR106,True,False
PRV5431,USR9871,True,False
PRV5432,USR9386,False,False
PRV5433,USR4510,True,True
PRV5434,USR9122,False,True
PRV5435,USR962,True,True
PRV5436,USR668,False,True
PRV5437,USR3452,False,True
PRV5438,USR3428,True,True
PRV5439,USR8402,True,True
PRV5440,USR3103,False,False
PRV5441,USR8717,False,False
PRV5442,USR6067,True,True
PRV5443,USR3985,False,True
PRV5444,USR7625,False,False
PRV5445,USR5325,True,True
PRV5446,USR4750,False,False
PRV5447,USR2779,False,True
PRV5448,USR9428,False,True
PRV5449,USR8730,True,True
PRV5450,USR7356,True,False
PRV5451,USR658,True,False
PRV5452,USR7936,True,True
PRV5453,USR1727,True,True
PRV5454,USR8876,False,False
PRV5455,USR4186,True,False
PRV5456,USR2444,True,False
PRV5457,USR5600,True,False
PRV5458,USR3212,False,False
PRV5459,USR1138,True,True
PRV5460,USR757,True,True
PRV5461,USR4629,True,False
PRV5462,USR5127,True,True
PRV5463,USR2349,False,False
PRV5464,USR9074,False,True
PRV5465,USR9988,True,False
PRV5466,USR8986,False,True
PRV5467,USR7292,True,False
PRV5468,USR4189,False,True
PRV5469,USR3741,False,False
PRV5470,USR4662,True,True
PRV5471,USR6247,False,True
PRV5472,USR4215,True,True
PRV5473,USR4134,False,False
PRV5474,USR4855,False,False
PRV5475,USR9639,False,False
PRV5476,USR9625,True,False
PRV5477,USR1036,True,False
PRV5478,USR1786,True,True
PRV5479,USR3114,True,True
PRV5480,USR7656,True,False
PRV5481,USR8344,True,True
PRV5482,USR5595,False,True
PRV5483,USR1351,True,False
PRV5484,USR5612,True,True
PRV5485,USR3347,False,True
PRV5486,USR6699,False,False
PRV5487,USR3106,True,True
PRV5488,USR8056,True,False
PRV5489,USR8750,True,False
PRV5490,USR2127,True,True
PRV5491,USR7829,True,True
PRV5492,USR8131,False,True
PRV5493,USR2788,False,True
PRV5494,USR2292,True,False
PRV5495,USR3004,False,True
PRV5496,USR7976,True,True
PRV5497,USR2622,False,False
PRV5498,USR2393,False,True
PRV5499,USR9193,True,True
PRV5500,USR9416,False,True
PRV5501,USR2281,False,False
PRV5502,USR4492,False,False
PRV5503,USR6866,False,False
PRV5504,USR6128,True,False
PRV5505,USR7704,False,False
PRV5506,USR1164,False,False
PRV5507,USR6408,False,False
PRV5508,USR5100,False,False
PRV5509,USR6612,False,False
PRV5510,USR4336,True,False
PRV5511,USR8043,True,False
PRV5512,USR5343,False,True
PRV5513,USR6437,True,False
PRV5514,USR349,False,False
PRV5515,USR2410,True,False
PRV5516,USR3353,False,False
PRV5517,USR6040,False,False
PRV5518,USR9637,False,False
PRV5519,USR2573,True,True
PRV5520,USR8465,False,False
PRV5521,USR3778,False,False
PRV5522,USR6036,False,True
PRV5523,USR7520,True,True
PRV5524,USR2489,False,True
PRV5525,USR5019,True,True
PRV5526,USR4146,False,True
PRV5527,USR8695,False,True
PRV5528,USR3324,False,True
PRV5529,USR2986,False,False
PRV5530,USR8554,True,False
PRV5531,USR251,True,True
PRV5532,USR5237,False,False
PRV5533,USR9666,False,False
PRV5534,USR7524,False,True
PRV5535,USR7865,False,True
PRV5536,USR4274,False,True
PRV5537,USR8277,True,True
PRV5538,USR1892,False,False
PRV5539,USR4307,False,True
PRV5540,USR7738,True,True
PRV5541,USR432,True,False
PRV5542,USR9209,False,True
PRV5543,USR7131,True,False
PRV5544,USR3446,False,True
PRV5545,USR7135,True,True
PRV5546,USR3287,True,False
PRV5547,USR8099,False,True
PRV5548,USR5216,True,False
PRV5549,USR2286,True,True
PRV5550,USR7841,False,True
PRV5551,USR2859,False,True
PRV5552,USR5687,False,False
PRV5553,USR7849,True,True
PRV5554,USR1441,True,False
PRV5555,USR9240,True,True
PRV5556,USR3117,True,False
PRV5557,USR9495,False,False
PRV5558,USR8069,False,True
PRV5559,USR1412,True,True
PRV5560,USR9916,False,True
PRV5561,USR4068,False,False
PRV5562,USR1028,False,True
PRV5563,USR9000,True,True
PRV5564,USR1473,True,False
PRV5565,USR1545,False,False
PRV5566,USR3001,True,False
PRV5567,USR8513,True,False
PRV5568,USR8915,False,False
PRV5569,USR3722,True,True
PRV5570,USR9254,False,True
PRV5571,USR7951,False,False
PRV5572,USR879,False,False
PRV5573,USR3749,True,False
PRV5574,USR6162,False,False
PRV5575,USR1962,True,True
PRV5576,USR9915,False,False
PRV5577,USR92,True,True
PRV5578,USR8999,False,False
PRV5579,USR1252,False,True
PRV5580,USR3268,False,False
PRV5581,USR3318,False,False
PRV5582,USR2782,True,True
PRV5583,USR7216,True,False
PRV5584,USR2620,True,False
PRV5585,USR862,False,True
PRV5586,USR9689,False,False
PRV5587,USR7891,False,False
PRV5588,USR4391,False,True
PRV5589,USR5646,True,True
PRV5590,USR4306,False,True
PRV5591,USR3871,True,False
PRV5592,USR3727,True,True
PRV5593,USR6111,True,True
PRV5594,USR2869,True,True
PRV5595,USR9316,True,True
PRV5596,USR9608,False,False
PRV5597,USR3799,True,False
PRV5598,USR9037,False,True
PRV5599,USR8801,False,False
PRV5600,USR9897,True,False
PRV5601,USR9410,True,False
PRV5602,USR285,False,True
PRV5603,USR7709,False,False
PRV5604,USR5119,False,False
PRV5605,USR1885,False,False
PRV5606,USR1320,True,False
PRV5607,USR8837,True,True
PRV5608,USR1621,True,True
PRV5609,USR8261,True,False
PRV5610,USR9970,True,True
PRV5611,USR1672,False,True
PRV5612,USR3005,True,False
PRV5613,USR1825,False,True
PRV5614,USR2622,False,True
PRV5615,USR306,False,False
PRV5616,USR6159,False,True
PRV5617,USR7614,True,False
PRV5618,USR3274,False,True
PRV5619,USR3592,False,False
PRV5620,USR7944,True,True
PRV5621,USR661,True,False
PRV5622,USR458,True,False
PRV5623,USR2954,False,False
PRV5624,USR9373,True,True
PRV5625,USR5280,False,False
PRV5626,USR1556,False,True
PRV5627,USR4475,False,False
PRV5628,USR3424,False,True
PRV5629,USR7028,False,True
PRV5630,USR4299,False,True
PRV5631,USR5274,True,True
PRV5632,USR8192,False,False
PRV5633,USR5673,True,False
PRV5634,USR1892,True,True
PRV5635,USR9734,False,False
PRV5636,USR9816,False,False
PRV5637,USR5019,False,False
PRV5638,USR586,True,False
PRV5639,USR8099,False,True
PRV5640,USR2271,False,True
PRV5641,USR5790,False,False
PRV5642,USR9593,False,False
PRV5643,USR4890,True,False
PRV5644,USR7003,True,True
PRV5645,USR3145,False,True
PRV5646,USR419,True,False
PRV5647,USR1187,False,True
PRV5648,USR6127,False,True
PRV5649,USR8934,True,False
PRV5650,USR4003,False,False
PRV5651,USR2429,False,True
PRV5652,USR5203,True,True
PRV5653,USR4136,True,False
PRV5654,USR6866,True,False
PRV5655,USR3380,True,False
PRV5656,USR519,False,True
PRV5657,USR3356,False,True
PRV5658,USR9970,False,True
PRV5659,USR5299,True,False
PRV5660,USR1306,False,False
PRV5661,USR2685,True,False
PRV5662,USR9053,True,False
PRV5663,USR8611,True,False
PRV5664,USR2895,False,True
PRV5665,USR5277,True,False
PRV5666,USR4750,True,True
PRV5667,USR5306,False,False
PRV5668,USR9443,False,False
PRV5669,USR3268,True,False
PRV5670,USR5625,True,False
PRV5671,USR1115,True,True
PRV5672,USR966,True,True
PRV5673,USR9449,False,False
PRV5674,USR7044,False,False
PRV5675,USR2065,False,False
PRV5676,USR4652,False,False
PRV5677,USR2727,True,False
PRV5678,USR9833,True,True
PRV5679,USR7976,False,False
PRV5680,USR1567,True,True
PRV5681,USR7281,True,True
PRV5682,USR4957,True,True
PRV5683,USR5346,True,False
PRV5684,USR7436,True,False
PRV5685,USR8494,True,False
PRV5686,USR3020,False,False
PRV5687,USR4878,True,True
PRV5688,USR4870,False,False
PRV5689,USR7529,False,False
PRV5690,USR1221,False,False
PRV5691,USR3618,True,True
PRV5692,USR6360,False,False
PRV5693,USR5878,False,True
PRV5694,USR7293,True,True
PRV5695,USR3290,True,False
PRV5696,USR3000,True,True
PRV5697,USR6378,True,True
PRV5698,USR3211,False,False
PRV5699,USR309,True,True
PRV5700,USR3863,True,True
PRV5701,USR2951,True,False
PRV5702,USR6176,False,True
PRV5703,USR5295,True,False
PRV5704,USR9584,False,True
PRV5705,USR2633,True,False
PRV5706,USR986,False,False
PRV5707,USR7191,False,False
PRV5708,USR8932,False,True
PRV5709,USR3756,False,False
PRV5710,USR5763,False,True
PRV5711,USR9069,True,True
PRV5712,USR9225,True,True
PRV5713,USR7782,True,True
PRV5714,USR7900,False,True
PRV5715,USR201,False,True
PRV5716,USR3068,True,True
PRV5717,USR6944,False,False
PRV5718,USR4346,False,True
PRV5719,USR2289,True,True
PRV5720,USR7057,True,False
PRV5721,USR2497,False,False
PRV5722,USR3603,True,False
PRV5723,USR3314,False,True
PRV5724,USR3173,False,True
PRV5725,USR7933,True,False
PRV5726,USR2858,False,True
PRV5727,USR5236,False,True
PRV5728,USR2167,True,False
PRV5729,USR4139,True,False
PRV5730,USR9468,True,False
PRV5731,USR2100,False,True
PRV5732,USR6056,False,False
PRV5733,USR8232,False,True
PRV5734,USR1090,True,True
PRV5735,USR5233,False,True
PRV5736,USR5670,True,False
PRV5737,USR6075,False,True
PRV5738,USR3260,True,False
PRV5739,USR5486,True,False
PRV5740,USR3167,False,True
PRV5741,USR3801,False,False
PRV5742,USR6387,False,False
PRV5743,USR2481,False,True
PRV5744,USR1917,False,True
PRV5745,USR6302,False,False
PRV5746,USR574,False,False
PRV5747,USR1271,True,False
PRV5748,USR378,False,False
PRV5749,USR2142,True,False
PRV5750,USR6071,True,False
PRV5751,USR1395,True,True
PRV5752,USR9556,False,True
PRV5753,USR3896,True,False
PRV5754,USR6526,False,False
PRV5755,USR800,True,False
PRV5756,USR1603,True,False
PRV5757,USR3234,False,True
PRV5758,USR486,True,False
PRV5759,USR2396,True,True
PRV5760,USR5332,True,True
PRV5761,USR5843,False,False
PRV5762,USR6544,False,False
PRV5763,USR1896,True,True
PRV5764,USR3732,False,True
PRV5765,USR3038,False,True
PRV5766,USR1742,False,True
PRV5767,USR1435,True,True
PRV5768,USR7589,False,False
PRV5769,USR1187,True,False
PRV5770,USR3207,False,False
PRV5771,USR5783,False,True
PRV5772,USR4204,True,False
PRV5773,USR2346,True,False
PRV5774,USR3945,False,False
PRV5775,USR1461,True,False
PRV5776,USR9144,True,False
PRV5777,USR8723,False,True
PRV5778,USR6302,True,False
PRV5779,USR3555,False,True
PRV5780,USR4181,False,True
PRV5781,USR2683,False,True
PRV5782,USR9808,True,False
PRV5783,USR7532,False,True
PRV5784,USR8748,True,False
PRV5785,USR6803,True,False
PRV5786,USR344,True,False
PRV5787,USR6186,True,False
PRV5788,USR1146,True,False
PRV5789,USR9901,False,True
PRV5790,USR5880,False,True
PRV5791,USR6600,False,False
PRV5792,USR4766,True,True
PRV5793,USR3244,True,False
PRV5794,USR2084,False,True
PRV5795,USR2143,False,True
PRV5796,USR7125,True,True
PRV5797,USR2978,False,True
PRV5798,USR6306,False,True
PRV5799,USR5579,True,False
PRV5800,USR1354,False,True
PRV5801,USR2714,False,True
PRV5802,USR5349,True,False
PRV5803,USR7516,False,True
PRV5804,USR7829,True,False
PRV5805,USR6471,False,False
PRV5806,USR3018,False,True
PRV5807,USR654,False,False
PRV5808,USR654,True,False
PRV5809,USR204,False,False
PRV5810,USR7908,False,True
PRV5811,USR3741,True,False
PRV5812,USR7434,True,True
PRV5813,USR5570,True,True
PRV5814,USR9151,True,True
PRV5815,USR4944,True,True
PRV5816,USR1224,False,True
PRV5817,USR8544,False,False
PRV5818,USR8420,True,False
PRV5819,USR1905,False,True
PRV5820,USR1001,True,True
PRV5821,USR8885,True,False
PRV5822,USR7410,True,False
PRV5823,USR1445,True,False
PRV5824,USR5744,True,True
PRV5825,USR1638,False,False
PRV5826,USR8100,True,True
PRV5827,USR6339,False,True
PRV5828,USR7169,False,False
PRV5829,USR1644,True,False
PRV5830,USR8728,True,True
PRV5831,USR2017,True,True
PRV5832,USR1644,True,True
PRV5833,USR3986,False,True
PRV5834,USR8536,False,True
PRV5835,USR6933,True,True
PRV5836,USR3075,True,True
PRV5837,USR9708,True,True
PRV5838,USR12,True,True
PRV5839,USR8505,True,False
PRV5840,USR7613,False,False
PRV5841,USR9144,True,False
PRV5842,USR6584,False,False
PRV5843,USR7354,True,False
PRV5844,USR5000,False,False
PRV5845,USR6869,False,True
PRV5846,USR2267,False,False
PRV5847,USR141,True,False
PRV5848,USR9694,True,False
PRV5849,USR6326,False,True
PRV5850,USR5670,False,True
PRV5851,USR4094,True,False
PRV5852,USR6204,True,True
PRV5853,USR383,True,False
PRV5854,USR380,True,False
PRV5855,USR8106,True,True
PRV5856,USR9477,False,True
PRV5857,USR3580,True,True
PRV5858,USR3019,True,True
PRV5859,USR8726,True,False
PRV5860,USR1172,True,True
PRV5861,USR5081,False,True
PRV5862,USR7743,True,True
PRV5863,USR688,False,True
PRV5864,USR4654,True,False
PRV5865,USR1104,True,True
PRV5866,USR707,True,False
PRV5867,USR9895,False,True
PRV5868,USR4117,False,True
PRV5869,USR6337,False,True
PRV5870,USR7256,True,True
PRV5871,USR2502,False,False
PRV5872,USR6075,True,True
PRV5873,USR5909,False,False
PRV5874,USR2488,True,True
PRV5875,USR5054,False,False
PRV5876,USR9844,False,False
PRV5877,USR4968,False,False
PRV5878,USR323,True,True
PRV5879,USR4063,False,False
PRV5880,USR3009,True,True
PRV5881,USR8429,True,True
PRV5882,USR6246,False,True
PRV5883,USR4137,False,True
PRV5884,USR5269,False,False
PRV5885,USR4076,True,True
PRV5886,USR5879,False,False
PRV5887,USR1054,True,False
PRV5888,USR5936,True,True
PRV5889,USR1772,False,True
PRV5890,USR4341,True,True
PRV5891,USR5297,True,False
PRV5892,USR9388,False,False
PRV5893,USR7727,True,True
